C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS
N342,R019,01-00-01,JAMAICA 179 ST,F,IND,04/28/2017,00:00:00,REGULAR,7958559,521770
N342,R019,01-00-01,JAMAICA 179 ST,F,IND,04/28/2017,04:00:00,REGULAR,7958567,521776
N342,R019,01-00-01,JAMAICA 179 ST,F,IND,04/28/2017,08:00:00,REGULAR,7959412,521781
N342,R019,01-00-01,JAMAICA 179 ST,F,IND,04/28/2017,12:00:00,REGULAR,7960118,521791
N342,R019,01-00-01,JAMAICA 179 ST,F,IND,04/28/2017,16:00:00,REGULAR,7960419,521815
N342,R019,01-00-01,JAMAICA 179 ST,F,IND,04/28/2017,20:00:00,REGULAR,7960694,521879
N342,R019,01-00-02,JAMAICA 179 ST,F,IND,04/28/2017,00:00:00,REGULAR,2054674,320246
N342,R019,01-00-02,JAMAICA 179 ST,F,IND,04/28/2017,04:00:00,REGULAR,2054678,320253
N342,R019,01-00-02,JAMAICA 179 ST,F,IND,04/28/2017,08:00:00,REGULAR,2055220,320261
N342,R019,01-00-02,JAMAICA 179 ST,F,IND,04/28/2017,12:00:00,REGULAR,2055644,320276
N342,R019,01-00-02,JAMAICA 179 ST,F,IND,04/28/2017,16:00:00,REGULAR,2055829,320310
N342,R019,01-00-02,JAMAICA 179 ST,F,IND,04/28/2017,20:00:00,REGULAR,2055990,320414
N342,R019,01-00-03,JAMAICA 179 ST,F,IND,04/28/2017,00:00:00,REGULAR,1098103,199091
N342,R019,01-00-03,JAMAICA 179 ST,F,IND,04/28/2017,04:00:00,REGULAR,1098104,199092
N342,R019,01-00-03,JAMAICA 179 ST,F,IND,04/28/2017,08:00:00,REGULAR,1098425,199097
N342,R019,01-00-03,JAMAICA 179 ST,F,IND,04/28/2017,12:00:00,REGULAR,1098650,199114
N342,R019,01-00-03,JAMAICA 179 ST,F,IND,04/28/2017,16:00:00,REGULAR,1098728,199138
N342,R019,01-00-03,JAMAICA 179 ST,F,IND,04/28/2017,20:00:00,REGULAR,1098802,199200
N342,R019,01-03-00,JAMAICA 179 ST,F,IND,04/28/2017,00:00:00,REGULAR,1125492,1201449
N342,R019,01-03-00,JAMAICA 179 ST,F,IND,04/28/2017,04:00:00,REGULAR,1125493,1201453
N342,R019,01-03-00,JAMAICA 179 ST,F,IND,04/28/2017,08:00:00,REGULAR,1125593,1201481
N342,R019,01-03-00,JAMAICA 179 ST,F,IND,04/28/2017,12:00:00,REGULAR,1125637,1201508
N342,R019,01-03-00,JAMAICA 179 ST,F,IND,04/28/2017,16:00:00,REGULAR,1125662,1201552
N342,R019,01-03-00,JAMAICA 179 ST,F,IND,04/28/2017,20:00:00,REGULAR,1125683,1201640
N342,R019,01-03-01,JAMAICA 179 ST,F,IND,04/28/2017,00:00:00,REGULAR,1642894,1952795
N342,R019,01-03-01,JAMAICA 179 ST,F,IND,04/28/2017,04:00:00,REGULAR,1642901,1952814
N342,R019,01-03-01,JAMAICA 179 ST,F,IND,04/28/2017,08:00:00,REGULAR,1643036,1952853
N342,R019,01-03-01,JAMAICA 179 ST,F,IND,04/28/2017,12:00:00,REGULAR,1643115,1952886
N342,R019,01-03-01,JAMAICA 179 ST,F,IND,04/28/2017,16:00:00,REGULAR,1643152,1952962
N342,R019,01-03-01,JAMAICA 179 ST,F,IND,04/28/2017,20:00:00,REGULAR,1643194,1953141
N342,R019,01-03-02,JAMAICA 179 ST,F,IND,04/28/2017,00:00:00,REGULAR,1291369276,308761186
N342,R019,01-03-02,JAMAICA 179 ST,F,IND,04/28/2017,04:00:00,REGULAR,1291369266,308761199
N342,R019,01-03-02,JAMAICA 179 ST,F,IND,04/28/2017,08:00:00,REGULAR,1291369093,308761247
N342,R019,01-03-02,JAMAICA 179 ST,F,IND,04/28/2017,12:00:00,REGULAR,1291369006,308761307
N342,R019,01-03-02,JAMAICA 179 ST,F,IND,04/28/2017,16:00:00,REGULAR,1291368953,308761396
N342,R019,01-03-02,JAMAICA 179 ST,F,IND,04/28/2017,20:00:00,REGULAR,1291368907,308761594
N342,R019,01-03-03,JAMAICA 179 ST,F,IND,04/28/2017,00:00:00,REGULAR,2260771,3337090
N342,R019,01-03-03,JAMAICA 179 ST,F,IND,04/28/2017,04:00:00,REGULAR,2260779,3337116
N342,R019,01-03-03,JAMAICA 179 ST,F,IND,04/28/2017,08:00:00,REGULAR,2260960,3337174
N342,R019,01-03-03,JAMAICA 179 ST,F,IND,04/28/2017,12:00:00,REGULAR,2261072,3337245
N342,R019,01-03-03,JAMAICA 179 ST,F,IND,04/28/2017,16:00:00,REGULAR,2261147,3337336
N342,R019,01-03-03,JAMAICA 179 ST,F,IND,04/28/2017,20:00:00,REGULAR,2261199,3337595
N342,R019,01-03-04,JAMAICA 179 ST,F,IND,04/28/2017,00:00:00,REGULAR,1881389,4150151
N342,R019,01-03-04,JAMAICA 179 ST,F,IND,04/28/2017,04:00:00,REGULAR,1881397,4150173
N342,R019,01-03-04,JAMAICA 179 ST,F,IND,04/28/2017,08:00:00,REGULAR,1881582,4150227
N342,R019,01-03-04,JAMAICA 179 ST,F,IND,04/28/2017,12:00:00,REGULAR,1881685,4150300
N342,R019,01-03-04,JAMAICA 179 ST,F,IND,04/28/2017,16:00:00,REGULAR,1881763,4150408
N342,R019,01-03-04,JAMAICA 179 ST,F,IND,04/28/2017,20:00:00,REGULAR,1881829,4150662
N342,R019,01-06-00,JAMAICA 179 ST,F,IND,04/28/2017,00:00:00,REGULAR,514183,2362973
N342,R019,01-06-00,JAMAICA 179 ST,F,IND,04/28/2017,04:00:00,REGULAR,514184,2362980
N342,R019,01-06-00,JAMAICA 179 ST,F,IND,04/28/2017,08:00:00,REGULAR,514186,2363005
N342,R019,01-06-00,JAMAICA 179 ST,F,IND,04/28/2017,12:00:00,REGULAR,514194,2363024
N342,R019,01-06-00,JAMAICA 179 ST,F,IND,04/28/2017,16:00:00,REGULAR,514199,2363062
N342,R019,01-06-00,JAMAICA 179 ST,F,IND,04/28/2017,20:00:00,REGULAR,514208,2363177
N342,R019,01-06-01,JAMAICA 179 ST,F,IND,04/28/2017,00:00:00,REGULAR,479015,4597552
N342,R019,01-06-01,JAMAICA 179 ST,F,IND,04/28/2017,04:00:00,REGULAR,479018,4597580
N342,R019,01-06-01,JAMAICA 179 ST,F,IND,04/28/2017,08:00:00,REGULAR,479040,4597621
N342,R019,01-06-01,JAMAICA 179 ST,F,IND,04/28/2017,12:00:00,REGULAR,479061,4597684
N342,R019,01-06-01,JAMAICA 179 ST,F,IND,04/28/2017,16:00:00,REGULAR,479076,4597777
N342,R019,01-06-01,JAMAICA 179 ST,F,IND,04/28/2017,20:00:00,REGULAR,479087,4598039
N343,R019,00-00-00,JAMAICA 179 ST,F,IND,04/28/2017,00:00:00,REGULAR,2357124,8800088
N343,R019,00-00-00,JAMAICA 179 ST,F,IND,04/28/2017,04:00:00,REGULAR,2357131,8800178
N343,R019,00-00-00,JAMAICA 179 ST,F,IND,04/28/2017,08:00:00,REGULAR,2357408,8800297
N343,R019,00-00-00,JAMAICA 179 ST,F,IND,04/28/2017,12:00:00,REGULAR,2357577,8800523
N343,R019,00-00-00,JAMAICA 179 ST,F,IND,04/28/2017,16:00:00,REGULAR,2357689,8800840
N343,R019,00-00-00,JAMAICA 179 ST,F,IND,04/28/2017,20:00:00,REGULAR,2357797,8801564
N343,R019,00-00-01,JAMAICA 179 ST,F,IND,04/28/2017,00:00:00,REGULAR,6309950,11033286
N343,R019,00-00-01,JAMAICA 179 ST,F,IND,04/28/2017,04:00:00,REGULAR,6309958,11033344
N343,R019,00-00-01,JAMAICA 179 ST,F,IND,04/28/2017,08:00:00,REGULAR,6310328,11033428
N343,R019,00-00-01,JAMAICA 179 ST,F,IND,04/28/2017,12:00:00,REGULAR,6310579,11033551
N343,R019,00-00-01,JAMAICA 179 ST,F,IND,04/28/2017,16:00:00,REGULAR,6310704,11033753
N343,R019,00-00-01,JAMAICA 179 ST,F,IND,04/28/2017,20:00:00,REGULAR,6310809,11034201
N343,R019,00-00-02,JAMAICA 179 ST,F,IND,04/28/2017,00:00:00,REGULAR,5579432,6662405
N343,R019,00-00-02,JAMAICA 179 ST,F,IND,04/28/2017,04:00:00,REGULAR,5579438,6662434
N343,R019,00-00-02,JAMAICA 179 ST,F,IND,04/28/2017,08:00:00,REGULAR,5579805,6662468
N343,R019,00-00-02,JAMAICA 179 ST,F,IND,04/28/2017,12:00:00,REGULAR,5580019,6662542
N343,R019,00-00-02,JAMAICA 179 ST,F,IND,04/28/2017,16:00:00,REGULAR,5580155,6662686
N343,R019,00-00-02,JAMAICA 179 ST,F,IND,04/28/2017,20:00:00,REGULAR,5580259,6663012
N343,R019,00-00-03,JAMAICA 179 ST,F,IND,04/28/2017,00:00:00,REGULAR,5089938,4124848
N343,R019,00-00-03,JAMAICA 179 ST,F,IND,04/28/2017,04:00:00,REGULAR,5089948,4124863
N343,R019,00-00-03,JAMAICA 179 ST,F,IND,04/28/2017,08:00:00,REGULAR,5090236,4124887
N343,R019,00-00-03,JAMAICA 179 ST,F,IND,04/28/2017,12:00:00,REGULAR,5090423,4124933
N343,R019,00-00-03,JAMAICA 179 ST,F,IND,04/28/2017,16:00:00,REGULAR,5090550,4125031
N343,R019,00-00-03,JAMAICA 179 ST,F,IND,04/28/2017,20:00:00,REGULAR,5090620,4125248
N343,R019,00-00-04,JAMAICA 179 ST,F,IND,04/28/2017,00:00:00,REGULAR,3799774,2254214
N343,R019,00-00-04,JAMAICA 179 ST,F,IND,04/28/2017,04:00:00,REGULAR,3799775,2254221
N343,R019,00-00-04,JAMAICA 179 ST,F,IND,04/28/2017,08:00:00,REGULAR,3799967,2254233
N343,R019,00-00-04,JAMAICA 179 ST,F,IND,04/28/2017,12:00:00,REGULAR,3800090,2254253
N343,R019,00-00-04,JAMAICA 179 ST,F,IND,04/28/2017,16:00:00,REGULAR,3800159,2254309
N343,R019,00-00-04,JAMAICA 179 ST,F,IND,04/28/2017,20:00:00,REGULAR,3800208,2254446
N343,R019,00-00-05,JAMAICA 179 ST,F,IND,04/28/2017,00:00:00,REGULAR,2975215,1764288
N343,R019,00-00-05,JAMAICA 179 ST,F,IND,04/28/2017,04:00:00,REGULAR,2975221,1764297
N343,R019,00-00-05,JAMAICA 179 ST,F,IND,04/28/2017,08:00:00,REGULAR,2975388,1764312
N343,R019,00-00-05,JAMAICA 179 ST,F,IND,04/28/2017,12:00:00,REGULAR,2975466,1764332
N343,R019,00-00-05,JAMAICA 179 ST,F,IND,04/28/2017,16:00:00,REGULAR,2975515,1764371
N343,R019,00-00-05,JAMAICA 179 ST,F,IND,04/28/2017,20:00:00,REGULAR,2975549,1764483
N343,R019,00-00-06,JAMAICA 179 ST,F,IND,04/28/2017,00:00:00,REGULAR,540856,253161
N343,R019,00-00-06,JAMAICA 179 ST,F,IND,04/28/2017,04:00:00,REGULAR,540860,253171
N343,R019,00-00-06,JAMAICA 179 ST,F,IND,04/28/2017,08:00:00,REGULAR,541099,253192
N343,R019,00-00-06,JAMAICA 179 ST,F,IND,04/28/2017,12:00:00,REGULAR,541216,253216
N343,R019,00-00-06,JAMAICA 179 ST,F,IND,04/28/2017,16:00:00,REGULAR,541273,253263
N343,R019,00-00-06,JAMAICA 179 ST,F,IND,04/28/2017,20:00:00,REGULAR,541332,253378
N343,R019,00-00-07,JAMAICA 179 ST,F,IND,04/28/2017,00:00:00,REGULAR,4997812,1512168
N343,R019,00-00-07,JAMAICA 179 ST,F,IND,04/28/2017,04:00:00,REGULAR,4997820,1512179
N343,R019,00-00-07,JAMAICA 179 ST,F,IND,04/28/2017,08:00:00,REGULAR,4998254,1512192
N343,R019,00-00-07,JAMAICA 179 ST,F,IND,04/28/2017,12:00:00,REGULAR,4998478,1512212
N343,R019,00-00-07,JAMAICA 179 ST,F,IND,04/28/2017,16:00:00,REGULAR,4998559,1512260
N343,R019,00-00-07,JAMAICA 179 ST,F,IND,04/28/2017,20:00:00,REGULAR,4998628,1512367
N343,R019,00-00-08,JAMAICA 179 ST,F,IND,04/28/2017,00:00:00,REGULAR,8641081,1379335
N343,R019,00-00-08,JAMAICA 179 ST,F,IND,04/28/2017,04:00:00,REGULAR,8641091,1379343
N343,R019,00-00-08,JAMAICA 179 ST,F,IND,04/28/2017,08:00:00,REGULAR,8641730,1379349
N343,R019,00-00-08,JAMAICA 179 ST,F,IND,04/28/2017,12:00:00,REGULAR,8642116,1379357
N343,R019,00-00-08,JAMAICA 179 ST,F,IND,04/28/2017,16:00:00,REGULAR,8642253,1379399
N343,R019,00-00-08,JAMAICA 179 ST,F,IND,04/28/2017,20:00:00,REGULAR,8642406,1379503
N343,R019,00-00-09,JAMAICA 179 ST,F,IND,04/28/2017,00:00:00,REGULAR,3152113,178922
N343,R019,00-00-09,JAMAICA 179 ST,F,IND,04/28/2017,04:00:00,REGULAR,3152126,178933
N343,R019,00-00-09,JAMAICA 179 ST,F,IND,04/28/2017,08:00:00,REGULAR,3153009,178937
N343,R019,00-00-09,JAMAICA 179 ST,F,IND,04/28/2017,12:00:00,REGULAR,3153610,178946
N343,R019,00-00-09,JAMAICA 179 ST,F,IND,04/28/2017,16:00:00,REGULAR,3153834,178963
N343,R019,00-00-09,JAMAICA 179 ST,F,IND,04/28/2017,20:00:00,REGULAR,3154074,179022
N343,R019,00-00-0A,JAMAICA 179 ST,F,IND,04/28/2017,00:00:00,REGULAR,2653082,57455
N343,R019,00-00-0A,JAMAICA 179 ST,F,IND,04/28/2017,04:00:00,REGULAR,2653104,57460
N343,R019,00-00-0A,JAMAICA 179 ST,F,IND,04/28/2017,08:00:00,REGULAR,2654222,57463
N343,R019,00-00-0A,JAMAICA 179 ST,F,IND,04/28/2017,12:00:00,REGULAR,2655046,57468
N343,R019,00-00-0A,JAMAICA 179 ST,F,IND,04/28/2017,16:00:00,REGULAR,2655380,57479
N343,R019,00-00-0A,JAMAICA 179 ST,F,IND,04/28/2017,20:00:00,REGULAR,2655737,57507
N343,R019,00-00-0B,JAMAICA 179 ST,F,IND,04/28/2017,00:00:00,REGULAR,19522632,212774
N343,R019,00-00-0B,JAMAICA 179 ST,F,IND,04/28/2017,04:00:00,REGULAR,19522666,212777
N343,R019,00-00-0B,JAMAICA 179 ST,F,IND,04/28/2017,08:00:00,REGULAR,19523981,212778
N343,R019,00-00-0B,JAMAICA 179 ST,F,IND,04/28/2017,12:00:00,REGULAR,19524889,212783
N343,R019,00-00-0B,JAMAICA 179 ST,F,IND,04/28/2017,16:00:00,REGULAR,19525285,212786
N343,R019,00-00-0B,JAMAICA 179 ST,F,IND,04/28/2017,20:00:00,REGULAR,19525688,212792
N343,R019,00-05-00,JAMAICA 179 ST,F,IND,04/28/2017,00:00:00,REGULAR,424,0
N343,R019,00-05-00,JAMAICA 179 ST,F,IND,04/28/2017,04:00:00,REGULAR,424,0
N343,R019,00-05-00,JAMAICA 179 ST,F,IND,04/28/2017,08:00:00,REGULAR,424,0
N343,R019,00-05-00,JAMAICA 179 ST,F,IND,04/28/2017,12:00:00,REGULAR,424,0
N343,R019,00-05-00,JAMAICA 179 ST,F,IND,04/28/2017,16:00:00,REGULAR,424,0
N343,R019,00-05-00,JAMAICA 179 ST,F,IND,04/28/2017,20:00:00,REGULAR,424,0
N343,R019,00-05-01,JAMAICA 179 ST,F,IND,04/28/2017,00:00:00,REGULAR,0,1142
N343,R019,00-05-01,JAMAICA 179 ST,F,IND,04/28/2017,04:00:00,REGULAR,0,1142
N343,R019,00-05-01,JAMAICA 179 ST,F,IND,04/28/2017,08:00:00,REGULAR,0,1142
N343,R019,00-05-01,JAMAICA 179 ST,F,IND,04/28/2017,12:00:00,REGULAR,0,1142
N343,R019,00-05-01,JAMAICA 179 ST,F,IND,04/28/2017,16:00:00,REGULAR,0,1142
N343,R019,00-05-01,JAMAICA 179 ST,F,IND,04/28/2017,20:00:00,REGULAR,0,1142
N400A,R359,02-00-00,COURT SQ,EMG,IND,04/28/2017,00:00:00,REGULAR,379890,1839929
N400A,R359,02-00-00,COURT SQ,EMG,IND,04/28/2017,04:00:00,REGULAR,379891,1839944
N400A,R359,02-00-00,COURT SQ,EMG,IND,04/28/2017,08:00:00,REGULAR,379895,1840158
N400A,R359,02-00-00,COURT SQ,EMG,IND,04/28/2017,12:00:00,REGULAR,379913,1840665
N400A,R359,02-00-00,COURT SQ,EMG,IND,04/28/2017,16:00:00,REGULAR,379965,1840810
N400A,R359,02-00-00,COURT SQ,EMG,IND,04/28/2017,20:00:00,REGULAR,380098,1840955
N400A,R359,02-00-01,COURT SQ,EMG,IND,04/28/2017,00:00:00,REGULAR,1484904,1311293
N400A,R359,02-00-01,COURT SQ,EMG,IND,04/28/2017,04:00:00,REGULAR,1484906,1311294
N400A,R359,02-00-01,COURT SQ,EMG,IND,04/28/2017,08:00:00,REGULAR,1484917,1311345
N400A,R359,02-00-01,COURT SQ,EMG,IND,04/28/2017,12:00:00,REGULAR,1484945,1311486
N400A,R359,02-00-01,COURT SQ,EMG,IND,04/28/2017,16:00:00,REGULAR,1485023,1311541
N400A,R359,02-00-01,COURT SQ,EMG,IND,04/28/2017,20:00:00,REGULAR,1485209,1311588
N400A,R359,02-00-02,COURT SQ,EMG,IND,04/28/2017,00:00:00,REGULAR,1957885,566469
N400A,R359,02-00-02,COURT SQ,EMG,IND,04/28/2017,04:00:00,REGULAR,1957888,566470
N400A,R359,02-00-02,COURT SQ,EMG,IND,04/28/2017,08:00:00,REGULAR,1957901,566485
N400A,R359,02-00-02,COURT SQ,EMG,IND,04/28/2017,12:00:00,REGULAR,1957958,566534
N400A,R359,02-00-02,COURT SQ,EMG,IND,04/28/2017,16:00:00,REGULAR,1958045,566556
N400A,R359,02-00-02,COURT SQ,EMG,IND,04/28/2017,20:00:00,REGULAR,1958240,566569
N400A,R359,02-00-03,COURT SQ,EMG,IND,04/28/2017,00:00:00,REGULAR,712743,125187
N400A,R359,02-00-03,COURT SQ,EMG,IND,04/28/2017,04:00:00,REGULAR,712751,125189
N400A,R359,02-00-03,COURT SQ,EMG,IND,04/28/2017,08:00:00,REGULAR,712770,125197
N400A,R359,02-00-03,COURT SQ,EMG,IND,04/28/2017,12:00:00,REGULAR,712836,125232
N400A,R359,02-00-03,COURT SQ,EMG,IND,04/28/2017,16:00:00,REGULAR,712929,125258
N400A,R359,02-00-03,COURT SQ,EMG,IND,04/28/2017,20:00:00,REGULAR,713120,125269
N400A,R359,02-03-00,COURT SQ,EMG,IND,04/28/2017,00:00:00,REGULAR,1894324,692475
N400A,R359,02-03-00,COURT SQ,EMG,IND,04/28/2017,04:00:00,REGULAR,1894324,692477
N400A,R359,02-03-00,COURT SQ,EMG,IND,04/28/2017,08:00:00,REGULAR,1894358,692505
N400A,R359,02-03-00,COURT SQ,EMG,IND,04/28/2017,12:00:00,REGULAR,1894525,692659
N400A,R359,02-03-00,COURT SQ,EMG,IND,04/28/2017,16:00:00,REGULAR,1894769,692727
N400A,R359,02-03-00,COURT SQ,EMG,IND,04/28/2017,20:00:00,REGULAR,1895313,692825
N400A,R359,02-03-01,COURT SQ,EMG,IND,04/28/2017,00:00:00,REGULAR,999755,865923
N400A,R359,02-03-01,COURT SQ,EMG,IND,04/28/2017,04:00:00,REGULAR,999762,865930
N400A,R359,02-03-01,COURT SQ,EMG,IND,04/28/2017,08:00:00,REGULAR,999804,866034
N400A,R359,02-03-01,COURT SQ,EMG,IND,04/28/2017,12:00:00,REGULAR,999928,866421
N400A,R359,02-03-01,COURT SQ,EMG,IND,04/28/2017,16:00:00,REGULAR,1000121,866564
N400A,R359,02-03-01,COURT SQ,EMG,IND,04/28/2017,20:00:00,REGULAR,1000592,866728
N400A,R359,02-03-02,COURT SQ,EMG,IND,04/28/2017,00:00:00,REGULAR,4750945,1252657
N400A,R359,02-03-02,COURT SQ,EMG,IND,04/28/2017,04:00:00,REGULAR,4750949,1252673
N400A,R359,02-03-02,COURT SQ,EMG,IND,04/28/2017,08:00:00,REGULAR,4750999,1253034
N400A,R359,02-03-02,COURT SQ,EMG,IND,04/28/2017,12:00:00,REGULAR,4751126,1254057
N400A,R359,02-03-02,COURT SQ,EMG,IND,04/28/2017,16:00:00,REGULAR,4751315,1254385
N400A,R359,02-03-02,COURT SQ,EMG,IND,04/28/2017,20:00:00,REGULAR,4751747,1254720
N400A,R359,02-06-00,COURT SQ,EMG,IND,04/28/2017,00:00:00,REGULAR,7513582,750668
N400A,R359,02-06-00,COURT SQ,EMG,IND,04/28/2017,04:00:00,REGULAR,7513595,750669
N400A,R359,02-06-00,COURT SQ,EMG,IND,04/28/2017,08:00:00,REGULAR,7513687,750675
N400A,R359,02-06-00,COURT SQ,EMG,IND,04/28/2017,12:00:00,REGULAR,7514026,750706
N400A,R359,02-06-00,COURT SQ,EMG,IND,04/28/2017,16:00:00,REGULAR,7514520,750736
N400A,R359,02-06-00,COURT SQ,EMG,IND,04/28/2017,20:00:00,REGULAR,7515084,750754
N400A,R359,02-06-01,COURT SQ,EMG,IND,04/28/2017,00:00:00,REGULAR,102659159,517394
N400A,R359,02-06-01,COURT SQ,EMG,IND,04/28/2017,04:00:00,REGULAR,102659201,517402
N400A,R359,02-06-01,COURT SQ,EMG,IND,04/28/2017,08:00:00,REGULAR,102659323,517440
N400A,R359,02-06-01,COURT SQ,EMG,IND,04/28/2017,12:00:00,REGULAR,102659688,517502
N400A,R359,02-06-01,COURT SQ,EMG,IND,04/28/2017,16:00:00,REGULAR,102660258,517563
N400A,R359,02-06-01,COURT SQ,EMG,IND,04/28/2017,20:00:00,REGULAR,102661058,517611
N400A,R359,02-06-02,COURT SQ,EMG,IND,04/28/2017,00:00:00,REGULAR,4004246,1230828
N400A,R359,02-06-02,COURT SQ,EMG,IND,04/28/2017,04:00:00,REGULAR,4004254,1230831
N400A,R359,02-06-02,COURT SQ,EMG,IND,04/28/2017,08:00:00,REGULAR,4004291,1230903
N400A,R359,02-06-02,COURT SQ,EMG,IND,04/28/2017,12:00:00,REGULAR,4004481,1231099
N400A,R359,02-06-02,COURT SQ,EMG,IND,04/28/2017,16:00:00,REGULAR,4004888,1231171
N400A,R359,02-06-02,COURT SQ,EMG,IND,04/28/2017,20:00:00,REGULAR,4005392,1231192
N400A,R359,02-06-03,COURT SQ,EMG,IND,04/28/2017,00:00:00,REGULAR,100952609,428317
N400A,R359,02-06-03,COURT SQ,EMG,IND,04/28/2017,04:00:00,REGULAR,100952615,428326
N400A,R359,02-06-03,COURT SQ,EMG,IND,04/28/2017,08:00:00,REGULAR,100952633,428365
N400A,R359,02-06-03,COURT SQ,EMG,IND,04/28/2017,12:00:00,REGULAR,100952662,428424
N400A,R359,02-06-03,COURT SQ,EMG,IND,04/28/2017,16:00:00,REGULAR,100952717,428489
N400A,R359,02-06-03,COURT SQ,EMG,IND,04/28/2017,20:00:00,REGULAR,100952783,428531
N400A,R359,02-06-04,COURT SQ,EMG,IND,04/28/2017,00:00:00,REGULAR,4294377,731545
N400A,R359,02-06-04,COURT SQ,EMG,IND,04/28/2017,04:00:00,REGULAR,4294387,731546
N400A,R359,02-06-04,COURT SQ,EMG,IND,04/28/2017,08:00:00,REGULAR,4294410,731563
N400A,R359,02-06-04,COURT SQ,EMG,IND,04/28/2017,12:00:00,REGULAR,4294474,731606
N400A,R359,02-06-04,COURT SQ,EMG,IND,04/28/2017,16:00:00,REGULAR,4294564,731664
N400A,R359,02-06-04,COURT SQ,EMG,IND,04/28/2017,20:00:00,REGULAR,4294714,731714
N400A,R359,02-06-05,COURT SQ,EMG,IND,04/28/2017,00:00:00,REGULAR,396,0
N400A,R359,02-06-05,COURT SQ,EMG,IND,04/28/2017,04:00:00,REGULAR,396,0
N400A,R359,02-06-05,COURT SQ,EMG,IND,04/28/2017,08:00:00,REGULAR,396,0
N400A,R359,02-06-05,COURT SQ,EMG,IND,04/28/2017,12:00:00,REGULAR,396,0
N400A,R359,02-06-05,COURT SQ,EMG,IND,04/28/2017,16:00:00,REGULAR,396,0
N400A,R359,02-06-05,COURT SQ,EMG,IND,04/28/2017,20:00:00,REGULAR,396,0
N400A,R359,02-06-06,COURT SQ,EMG,IND,04/28/2017,00:00:00,REGULAR,0,285
N400A,R359,02-06-06,COURT SQ,EMG,IND,04/28/2017,04:00:00,REGULAR,0,285
N400A,R359,02-06-06,COURT SQ,EMG,IND,04/28/2017,08:00:00,REGULAR,0,285
N400A,R359,02-06-06,COURT SQ,EMG,IND,04/28/2017,12:00:00,REGULAR,0,285
N400A,R359,02-06-06,COURT SQ,EMG,IND,04/28/2017,16:00:00,REGULAR,0,285
N400A,R359,02-06-06,COURT SQ,EMG,IND,04/28/2017,20:00:00,REGULAR,0,285
N401,R360,00-00-00,21 ST,G,IND,04/28/2017,01:00:00,REGULAR,177279,216782
N401,R360,00-00-00,21 ST,G,IND,04/28/2017,05:00:00,REGULAR,177314,216831
N401,R360,00-00-00,21 ST,G,IND,04/28/2017,09:00:00,REGULAR,177385,217104
N401,R360,00-00-00,21 ST,G,IND,04/28/2017,13:00:00,REGULAR,177446,217261
N401,R360,00-00-00,21 ST,G,IND,04/28/2017,17:00:00,REGULAR,177632,217409
N401,R360,00-00-00,21 ST,G,IND,04/28/2017,21:00:00,REGULAR,177839,217538
N401,R360,00-00-01,21 ST,G,IND,04/28/2017,01:00:00,REGULAR,121930,165778
N401,R360,00-00-01,21 ST,G,IND,04/28/2017,05:00:00,REGULAR,121945,165802
N401,R360,00-00-01,21 ST,G,IND,04/28/2017,09:00:00,REGULAR,121984,165972
N401,R360,00-00-01,21 ST,G,IND,04/28/2017,13:00:00,REGULAR,122034,166085
N401,R360,00-00-01,21 ST,G,IND,04/28/2017,17:00:00,REGULAR,122154,166195
N401,R360,00-00-01,21 ST,G,IND,04/28/2017,21:00:00,REGULAR,122321,166292
N401,R360,00-00-02,21 ST,G,IND,04/28/2017,01:00:00,REGULAR,2677482,2527309
N401,R360,00-00-02,21 ST,G,IND,04/28/2017,05:00:00,REGULAR,2677503,2527328
N401,R360,00-00-02,21 ST,G,IND,04/28/2017,09:00:00,REGULAR,2677593,2527598
N401,R360,00-00-02,21 ST,G,IND,04/28/2017,13:00:00,REGULAR,2677706,2527741
N401,R360,00-00-02,21 ST,G,IND,04/28/2017,17:00:00,REGULAR,2677910,2527842
N401,R360,00-00-02,21 ST,G,IND,04/28/2017,21:00:00,REGULAR,2678255,2527945
N405,R239,00-00-00,GREENPOINT AV,G,IND,04/28/2017,00:00:00,REGULAR,2593356,4525302
N405,R239,00-00-00,GREENPOINT AV,G,IND,04/28/2017,04:00:00,REGULAR,2593410,4525371
N405,R239,00-00-00,GREENPOINT AV,G,IND,04/28/2017,08:00:00,REGULAR,2593563,4525714
N405,R239,00-00-00,GREENPOINT AV,G,IND,04/28/2017,12:00:00,REGULAR,2593952,4526365
N405,R239,00-00-00,GREENPOINT AV,G,IND,04/28/2017,16:00:00,REGULAR,2594251,4526825
N405,R239,00-00-00,GREENPOINT AV,G,IND,04/28/2017,20:00:00,REGULAR,2594759,4527804
N405,R239,00-00-01,GREENPOINT AV,G,IND,04/28/2017,00:00:00,REGULAR,1513538,1706664
N405,R239,00-00-01,GREENPOINT AV,G,IND,04/28/2017,04:00:00,REGULAR,1513585,1706704
N405,R239,00-00-01,GREENPOINT AV,G,IND,04/28/2017,08:00:00,REGULAR,1513714,1706897
N405,R239,00-00-01,GREENPOINT AV,G,IND,04/28/2017,12:00:00,REGULAR,1514104,1707201
N405,R239,00-00-01,GREENPOINT AV,G,IND,04/28/2017,16:00:00,REGULAR,1514380,1707493
N405,R239,00-00-01,GREENPOINT AV,G,IND,04/28/2017,20:00:00,REGULAR,1514856,1708123
